지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22189,2016-09,6.7,1008.2,85,23.5,25,1.8,1.1,1.5,2.9,5,9.1
22189,2016-09,4.4,1009.1,86,24.9,25.2,1.8,1.1,1.5,2.6,5.3,6.4
22189,2016-09,6.3,1010.4,90,24.9,25.4,1.3,0.8,1.1,1.7,4.9,7.1
22189,2016-09,4.8,1010,88,24.7,25.5,1.6,0.9,1.3,2.3,5.4,7.1
22189,2016-09,1.9,1008.7,87,25.3,25.8,0.8,0.5,0.8,1.5,6.1,7.1
22189,2016-09,2.6,1005.6,84,25.5,25.9,0.6,0.4,0.6,1.1,5.6,7.1
22189,2016-09,3.9,1006.7,77,24.1,26.1,1.2,0.8,1.1,1.8,4.6,6.4
22189,2016-09,2.2,1010,76,24.7,26.3,2.2,1.4,2.4,3.5,9.1,10.7
22189,2016-09,5.5,1012.7,77,24.7,25.8,3.1,1.9,2.4,3.6,9.5,10.7
22189,2016-09,5.7,1014.9,79,24.8,25.6,2.8,1.7,1.8,3.5,8.7,9.1
22189,2016-09,8.2,1015.8,83,23.7,25.9,2.8,1.8,2.6,3.6,6.9,9.1
22189,2016-09,7.2,1017.7,74,24.1,25.7,2.5,1.5,2.1,3.5,6.4,7.1
22189,2016-09,4.6,1017.9,74,24.3,25.6,1.5,0.9,1.2,2,6.1,7.1
22189,2016-09,2.7,1016.7,75,24.2,25.4,1,0.6,0.8,1.4,5.9,6.4
22189,2016-09,2,1015.1,79,24.5,25,0.9,0.5,0.7,1.3,9.7,12.8
22189,2016-09,9.8,1009.9,87,23.5,24.7,2.5,1.6,3,4.7,5.5,9.1
22189,2016-09,10.6,1009.8,82,23.3,25,3.8,2.2,2.6,5.1,6.9,7.1
22189,2016-09,12.3,1010.3,77,22.2,24.4,5.2,3.1,4.1,6.4,7.6,9.1
22189,2016-09,13.2,1013.3,62,22,24,6.7,4.1,5.2,8,8.5,9.1
22189,2016-09,8.7,1019.2,61,22.5,23.9,4,2.4,3.5,7,8.1,9.1
22189,2016-09,7,1017.4,71,22.6,23.7,2.3,1.4,1.7,3,5.8,8
22189,2016-09,6.2,1017.1,72,22.4,23.8,1.6,1,1.1,1.9,5.2,6.4
22189,2016-09,5,1016.4,74,22.9,24.5,1.3,0.8,1.1,1.8,4.8,5.3
22189,2016-09,3.3,1016.6,82,23.3,23.7,0.8,0.5,0.7,1.2,4.4,4.9
22189,2016-09,3.5,1016.6,91,24,24.1,0.6,0.4,0.4,0.8,3.3,4.3
22189,2016-09,2.2,1015.4,91,24.5,24.4,0.6,0.4,0.4,0.8,4,10.7
22189,2016-09,4.9,1013.7,92,23.2,23.7,1.1,,1.5,2.5,6.9,12.8
22189,2016-09,9.7,1017,75,21.1,23.8,3.7,2.4,2.9,4.6,8.1,9.1
22189,2016-09,5.1,1016,78,20.3,23.3,2.1,1.3,1.9,3.2,6.9,8
22189,2016-10,4.6,1017.8,79,22,23,1.3,0.8,1,1.6,5.1,6.4
22189,2016-10,2.5,1016,86,23,23.5,0.7,0.4,0.6,1,4.7,7.1
22189,2016-10,4.1,1010.3,92,24,23.3,0.8,0.5,0.6,1,3.6,7.1
22189,2016-10,7.6,1015.5,84,23.4,23.7,1.9,1.2,2.2,3.7,5.6,6.4
22189,2016-10,10.7,1006.6,81,23.1,23.7,5.6,3.5,7.4,12.5,7.6,12.8
22189,2016-10,5.4,1019.7,72,22.6,23.9,2.3,1.4,2.1,3.4,6.7,8
22189,2016-10,6.8,1020.7,68,21.5,23.5,2.9,1.8,2.2,3.5,6.3,8
22189,2016-10,5.5,1010.6,77,22,23.9,1.9,1.2,1.4,2.3,5.7,7.1
22189,2016-10,9.8,1016.1,58,18.4,23.5,2.8,1.7,2.2,3.6,6.6,10.7
22189,2016-10,7.4,1019.6,59,18.6,22.8,2.7,1.8,2.4,3.7,8,10.7
22189,2016-10,4.4,1019.1,59,19.4,23,1.8,1.1,1.5,2.6,5.7,7.1
22189,2016-10,7.2,1020.5,62,20.1,23.1,1.9,1.2,1.9,3.2,5.6,8
22189,2016-10,3.4,1022.5,60,19.9,22.7,1.9,1.2,1.9,2.9,6.6,8
22189,2016-10,2.2,1024.6,62,20.3,22.7,0.7,0.4,0.6,1.1,4.5,6.4
22189,2016-10,5.5,1025.3,66,20.8,22.5,1.1,0.6,0.9,1.5,4.1,5.3
22189,2016-10,4.6,1020,82,20,22.4,1.4,0.8,1.1,1.9,4.7,5.8
22189,2016-10,2.6,1016.2,83,21.2,22,0.9,0.5,0.8,1.3,4.5,5.3
22189,2016-10,5.7,1019.2,73,21,22.6,1,0.6,0.9,1.6,3.7,5.8
22189,2016-10,4.3,1017.5,71,20.6,22.6,1.8,1.1,1.7,2.6,7.3,9.1
22189,2016-10,7.1,1018.7,70,20.7,22.2,1.7,1,2.6,4.5,4.7,8
22189,2016-10,9.6,1020.6,68,18.5,21.8,4.2,2.5,3.5,5.5,8.1,10.7
22189,2016-10,6.8,1014.1,72,19.4,22,2,1.3,1.5,2.5,5.8,6.4
22189,2016-10,11.7,1015.3,68,18.1,21.7,4.6,2.9,4.5,6.6,7.6,10.7
22189,2016-10,6.9,1018.3,59,17.5,21.9,3,1.8,2.7,5.3,7.3,9.1
22189,2016-10,8.2,1012.1,73,21.1,22.5,2.5,1.6,2.3,3.8,5.8,7.1
22189,2016-10,3.3,1018,71,19.8,22.2,1.2,0.7,1.2,2.1,5.9,6.4
22189,2016-10,9.1,1022.6,67,19,22,2.6,1.6,2.1,4.1,5.4,7.1
22189,2016-10,8.2,1014.1,80,18.6,21.9,2.9,1.8,2.2,4.1,6.7,7.1
22189,2016-10,8.5,1022.1,69,17.2,21.6,3.9,2.3,3,5.7,7.8,9.1
22189,2016-10,5.5,1027,57,15.5,21.4,2.7,1.6,2.3,4.1,6.6,9.1
22189,2016-10,4.3,1024.3,54,16.5,21.7,1.3,0.8,1.1,1.9,5.7,8
22189,2016-11,8.8,1025.7,57,11.9,21.8,3,1.9,2.5,4,7.3,9.1
22189,2016-11,6.6,1024.7,44,12.1,21.6,2.8,1.7,2.2,4,7.5,9.1
22189,2016-11,5.3,1022.3,49,14.1,21,1.4,0.9,1.3,2,6,7.1
22189,2016-11,5.5,1017.5,54,16.3,21.2,1.5,0.9,1.4,2.3,6,8
22189,2016-11,8.7,1013.9,63,18.6,21.9,1.9,1.2,1.5,2.5,4.6,4.9
22189,2016-11,10.6,1023.7,72,16.7,21.7,4.3,2.6,3.6,6,7.4,10.7
22189,2016-11,6.5,1023.9,59,16.1,21.4,3,1.9,2.7,4.8,7.8,9.1
22189,2016-11,7.7,1019.8,60,15.6,21.5,2.3,1.4,3.3,5,7.2,10.7
22189,2016-11,9,1025.8,62,12.5,21.4,4.2,2.6,3.1,5.3,8.7,10.7
22189,2016-11,6.4,1020.6,64,14,21,2.9,1.8,2.2,3.6,7.8,10.7
22189,2016-11,5.6,1018.5,54,15.4,21.3,2.3,1.4,2,3.4,10.2,12.8
22189,2016-11,4.1,1023.2,52,17.3,21.2,1.5,0.9,1.4,2.5,9.2,10.7
22189,2016-11,3.8,1022.7,65,19.1,21.3,1,0.6,0.9,1.6,6.8,9.1
22189,2016-11,5.8,1016,78,19.7,21.3,1.9,1.2,1.8,3.2,5,8
22189,2016-11,7.1,1016.7,62,17.2,20.9,2,1.2,2,3.4,5.6,9.1
22189,2016-11,3.3,1021.2,47,16.6,20.7,2.4,1.4,2.1,3.8,8.3,9.1
22189,2016-11,5.6,1023.7,60,15.9,20.6,1.6,1,1.2,2.2,6.2,8
22189,2016-11,3.8,1019,70,17.8,21.5,1.5,0.9,1.2,1.9,5.6,8
22189,2016-11,5.8,1012.9,82,18.5,20.7,1.7,1,1.4,2.4,5.2,7.1
22189,2016-11,7.1,1019.3,68,17.9,21.2,1.6,0.9,1.4,2.7,4.4,6.4
22189,2016-11,6.3,1017.7,71,17.3,20.3,2.4,1.5,1.9,3.2,7.9,9.1
22189,2016-11,8.1,1017.3,65,14.5,20.1,2.6,1.6,3.4,5.1,7,9.1
22189,2016-11,9.3,1020.6,72,11.7,20.2,5,3.1,4.3,6.6,8.7,9.1
22189,2016-11,9,1022,44,7.7,19.8,4.3,2.5,3.2,5.4,7.7,9.1
22189,2016-11,5.6,1025.6,44,8.4,19.7,2.5,1.5,2,3.4,7.3,8
22189,2016-11,1.9,1023.2,57,11.6,19.2,1.7,1,1.4,2.3,6.9,7.1
22189,2016-11,7.8,1019,61,11.8,19.2,1.8,1.1,1.5,2.5,4.9,6.4
22189,2016-11,7.4,1024.6,46,10.2,19.3,2,1.3,1.7,2.7,6.3,8
22189,2016-11,7.9,1030.3,61,11.4,19.4,2.4,1.5,1.8,3.3,7,8
22189,2016-11,8.1,1025.7,66,14.5,19.7,3,1.9,2.5,4.3,6.8,9.1
22189,2016-12,7,1023.4,51,12.5,19.6,1.9,1.2,1.4,2.3,4.8,8
22189,2016-12,4.4,1027.6,38,11.4,19.7,1.9,1.2,1.8,3.1,7.9,9.1
22189,2016-12,3.7,1025,53,14.6,19.9,1.2,0.7,0.9,1.6,5.9,8
22189,2016-12,7.3,1017.3,58,15.1,19.6,1.4,0.8,1.1,1.9,3.6,4
22189,2016-12,7.4,1016.4,57,14.6,19.6,1.6,0.9,1.2,2.1,3.7,4.6
22189,2016-12,6.7,1022.9,39,9,19.3,2.9,1.7,2,3.6,7.2,9.1
22189,2016-12,6.1,1020.4,47,10.3,19,2.1,1.3,1.8,2.8,7.2,9.1
22189,2016-12,5.3,1018.6,50,11.2,19,1.5,0.9,1.3,2.4,4.9,8
22189,2016-12,8.7,1016.3,49,12,18.9,2,1.2,1.7,2.9,4.7,6.4
22189,2016-12,6.5,1023,49,9.1,18.5,2.8,1.7,2.1,3.6,7.8,9.1
22189,2016-12,5.8,1026.3,57,9.8,17.6,2.4,1.4,1.7,2.9,7.3,9.1
22189,2016-12,2.4,1023.3,53,13.6,17.9,1.5,0.9,1.1,2.1,7.3,8
22189,2016-12,7.4,1015.9,66,14,17.6,1.7,1.1,2.3,3.6,5.5,8
22189,2016-12,8.8,1015.7,78,8.8,17.7,4.8,3,3.5,5.9,8.4,9.1
22189,2016-12,8.6,1018.6,56,5.8,17.6,3.5,2.3,2.9,4.6,8.3,9.1
22189,2016-12,8.8,1023.4,47,5.2,17.4,3.8,2.4,3.1,5.3,8.6,9.1
22189,2016-12,6.1,1028.2,50,9,17.3,2,1.3,1.6,2.7,7,8
22189,2016-12,8.2,1028.7,59,12.8,17.7,1.7,1,1.4,2.7,4.9,8
22189,2016-12,4.1,1025.3,70,14.6,17.8,1,0.6,0.8,1.4,4.5,7.1
22189,2016-12,6.7,1025.7,71,15.3,18,1.6,1,1.1,1.8,4.5,5.8
22189,2016-12,6.1,1024,75,16.3,18,1.4,0.8,1.7,3.2,4.5,5.8
22189,2016-12,12.4,1008.5,72,15,17.3,4.1,2.6,4.2,7.4,7.2,10.7
22189,2016-12,9.4,1016.7,56,7.6,17.1,4.7,3,3.6,6.1,11,12.8
22189,2016-12,5,1027,68,8.4,17.2,5.5,3.2,3.7,6.9,12.4,12.8
22189,2016-12,4.2,1028.1,68,12.9,17.5,3.6,2.3,3.1,5.5,9.9,12.8
22189,2016-12,6.1,1018.6,78,12.7,17.7,2.2,1.3,1.9,3.6,6.6,9.1
22189,2016-12,11.7,1016.4,65,8.1,17.5,4,2.4,3.4,6.6,7.1,10.7
22189,2016-12,6.5,1026.6,65,7.5,17.2,4.7,2.9,4,6.6,9.3,10.7
22189,2016-12,9.1,1026.2,50,5.8,17.1,2.5,1.5,2,3,6.3,9.1
22189,2016-12,6.3,1029.7,44,6.5,16.8,2.3,1.5,1.7,2.8,7.8,9.1
22189,2016-12,7.5,1028.3,55,8,16.9,1.8,1.1,1.4,2.3,4.9,7.1
22189,2017-01,4.6,1027,56,9.9,16.8,1.3,0.8,1.1,1.8,6.1,8
22189,2017-01,5.6,1021.2,55,12.1,16.3,1.3,0.8,1.2,2.1,4.8,6.4
22189,2017-01,5.9,1021.8,42,10.9,16.7,1.6,1,1.4,2,5.6,8
22189,2017-01,6.6,1022.1,48,11.3,17.5,1.7,1.1,1.7,2.6,6.1,9.1
22189,2017-01,9.6,1026,62,10.6,17,3.5,2.1,3.1,6.8,7,9.1
22189,2017-01,6.6,1026.7,56,9.6,17.3,3.1,1.8,2.8,4.1,7.4,8
22189,2017-01,4.2,1020.8,59,11.3,17.1,1.5,0.9,1.2,2.2,7.3,9.1
22189,2017-01,8,1012.2,73,11.9,16.7,2.8,1.7,2.2,3.9,6.2,7.1
22189,2017-01,8.2,1013.1,53,10.4,16.9,2.3,1.4,1.9,3.2,6.1,7.1
22189,2017-01,9,1019.2,,7,17.5,2.5,1.5,1.9,3,7.2,9.1
22189,2017-01,9.7,,,,,3,1.7,2,4,7.3,8
22189,2017-01,8.5,1016,,6.9,16.5,2.6,1.6,1.9,3.7,6.8,8
22189,2017-01,9.5,1014.2,,4.3,16.2,3.2,2,2.3,3.8,7.9,9.1
22189,2017-01,9.6,1019.8,,0.5,16.1,4.2,2.6,3.3,5.3,8.2,9.1
22189,2017-01,7.4,1023.4,,3.3,16.2,4.4,2.7,3.2,5.9,9.5,10.7
22189,2017-01,9.7,1025.5,,5.9,16.2,4.4,2.6,3.3,5.7,8.7,9.1
22189,2017-01,4.2,1029.9,,8.4,16.2,4,2.5,3.1,5.4,10.1,10.7
22189,2017-01,6.2,1027.9,,8.9,15.9,2.2,1.3,1.8,3.1,8.4,10.7
22189,2017-01,4,1021.6,,9.2,15.7,1.5,0.9,1.2,2.2,7,8
22189,2017-01,12,1016.4,62,6.2,15.6,3.9,2.4,4.7,7.4,6,10.7
22189,2017-01,6.4,1025.1,56,5.8,15.7,4.7,2.9,4.7,7,9.5,10.7
22189,2017-01,11.1,1022.8,58,3.5,15.6,3,1.9,2.2,3.8,5.7,9.1
22189,2017-01,11,1026.6,60,1.6,15.3,4.1,2.6,2.9,4.9,8.6,10.7
22189,2017-01,8.5,1030.5,49,3.4,15.4,3.7,2.2,2.8,4.7,8.7,10.7
22189,2017-01,3.2,1031.4,40,6.2,15.2,2.2,1.4,2.1,3.3,8.5,9.1
22189,2017-01,7.8,1026.7,52,8.7,15.5,2,1.2,1.9,3.3,6.5,8
22189,2017-01,9.5,1023.1,52,10.5,15.6,3,1.8,2.8,4.7,6.5,9.1
22189,2017-01,3,1025.6,49,9.7,14.9,2,1.2,1.6,2.7,7.9,9.1
22189,2017-01,2.9,1017.2,75,11.9,15,1,0.6,0.8,1.5,6.2,9.1
22189,2017-01,10.2,1018.9,66,7.2,15,2.8,1.7,4.2,5.9,6,10.7
22189,2017-01,4.5,1025.1,66,7.9,15.4,3.7,2.3,3.7,6.4,9.2,10.7
22189,2017-02,8.7,1023.8,48,6.3,15.1,2.5,1.4,2,3.2,6.5,9.1
22189,2017-02,7.2,1025.4,38,7.7,14.9,2.5,1.6,2,3.2,7.8,9.1
22189,2017-02,4.9,1024.1,44,9.6,15,2.2,1.4,1.9,3.1,7.2,8
22189,2017-02,4.5,1019.7,45,12.3,15.1,1.4,0.8,0.9,1.9,6.2,9.1
22189,2017-02,6.9,1010.3,74,10.6,15.2,1.6,1,2.1,3.1,4.7,8
22189,2017-02,8.9,1017.6,50,7.4,14.8,3.3,2.1,2.8,4.5,6.9,9.1
22189,2017-02,5.2,1022.9,58,8.1,15.1,3.8,2.3,2.9,5,9.1,9.1
22189,2017-02,4.2,1016.4,62,8.8,15.1,2.7,1.7,2.2,3.6,8.8,9.1
22189,2017-02,10.8,1009.7,54,4.5,15,3.5,2.1,3.5,5.5,7.1,9.1
22189,2017-02,11.1,1013.5,60,1.6,14.6,4.1,2.6,3.6,5.9,8.3,9.1
22189,2017-02,9.7,1020.4,60,2.6,13.7,3.5,2.2,2.7,4.3,8.1,10.7
22189,2017-02,7,1025.9,48,6.2,14,3,1.9,2.2,3.9,9,10.7
22189,2017-02,5.8,1028.8,44,7.7,14.4,2.3,1.5,1.8,2.9,8.2,9.1
22189,2017-02,,,,,,,,1.7,2.8,,9.1
22189,2017-02,,,,,,,,0.8,1.4,,6.4
22189,2017-03,6.1,1016.2,59,11.5,14.9,1.1,0.7,1.2,1.8,3.8,6.4
22189,2017-03,8.4,1011.2,65,8.7,14.9,2.6,1.6,2.2,3.7,6.2,8
22189,2017-03,5,1018.9,46,8.8,15.3,2.3,1.5,2.3,3.9,7.9,9.1
22189,2017-03,3.8,1018.1,48,11.9,15.5,1.1,0.7,1,1.8,5.4,7.1
22189,2017-03,5.1,1014.6,55,12.5,15.3,1.3,0.8,1.2,2,5.5,7.1
22189,2017-03,8.8,1011.6,42,8.9,15.2,2.2,1.4,2.4,3.9,5.4,8
22189,2017-03,7.1,1013.9,44,4.9,15.2,2.6,1.6,2.3,4,7.3,8
22189,2017-03,8.3,1013.1,46,4.8,15,2.7,1.6,2.3,3.8,5.9,8
22189,2017-03,8.8,1012.1,45,8.1,14.9,2.8,1.7,2.5,4,6.2,7.1
22189,2017-03,5.3,1018,40,9.1,14.8,2.1,1.3,2,3.3,6.6,8
22189,2017-03,4.8,1022.9,44,11.2,14.5,1,0.6,0.8,1.4,5.2,6.4
22189,2017-03,5.3,1020.4,58,12.7,14.5,0.9,0.5,0.9,1.4,3.5,7.1
22189,2017-03,7.5,1016.7,56,11.2,14.2,1.7,1.1,1.7,3.2,5,7.1
22189,2017-03,6.1,1017,67,8.2,13.7,2,1.2,2.3,3.9,6.6,8
22189,2017-03,9.4,1022,63,8.3,13.5,4.2,2.6,3,5.2,8.5,10.7
22189,2017-03,3.2,1021.6,55,10.1,14.8,2.7,1.7,2.8,4.4,8.9,10.7
22189,2017-03,3.6,1022.8,52,11.7,14.9,1.3,0.8,1,1.7,7.3,8
22189,2017-03,4.8,1023.2,46,14.2,14.6,0.9,0.5,0.8,1.4,4.7,8
22189,2017-03,6.5,1024.8,60,14.4,14.9,1.4,0.8,1.1,1.8,5,8
22189,2017-03,4.5,1018.9,69,14,15,1.3,0.8,1,1.6,4.2,5.3
22189,2017-03,9,1013.8,66,12,14.7,2.6,1.7,2.6,4.6,5.8,9.1
22189,2017-03,4.9,1019.6,49,12.4,14.6,1.8,1.2,1.9,2.8,7,8
22189,2017-03,5.6,1019.1,52,13.8,15.2,1.2,0.8,1.4,2.4,6,9.1
22189,2017-03,6.5,1021.8,50,11.5,14.6,2.2,1.4,1.8,3,5.7,6.4
22189,2017-03,5.4,1019.6,53,12,14.8,1.4,0.9,1,1.9,4.8,7.1
22189,2017-03,4.4,1017.1,61,11.6,14.9,1.2,0.7,0.9,1.5,4.8,6.4
22189,2017-03,7,1018.1,61,10.9,14.3,1.6,1,1.7,2.4,4.6,5.8
22189,2017-03,6,1022.3,47,12.4,15.4,1.7,1,1.3,2.1,5.8,7.1
22189,2017-03,4.4,1022,69,12.9,15.4,0.8,0.5,0.8,1.3,3.8,6.4
22189,2017-03,5.1,1020,60,15.1,15.3,1,0.6,0.8,1.3,3.7,6.4
22189,2017-03,8.8,1017.7,66,12.9,14.8,2.7,1.7,2.2,3.5,6,6.4
22189,2017-04,3.8,1015,69,11.6,15.2,2.1,1.3,1.5,2.6,6.7,9.1
22189,2017-04,7.3,1017,65,11.7,15.1,2,1.2,1.9,3.1,5.6,8
22189,2017-04,7.1,1020.4,58,15.8,15.3,1.5,1,1.2,2.1,4.1,4.9
22189,2017-04,5.7,1023.3,64,17.2,15.3,1.3,0.8,1.3,2.3,4.4,5.3
22189,2017-04,7.7,1020,78,17.1,15.2,1.7,1,1.5,2.3,4.4,4.9
22189,2017-04,10.9,1011.9,89,17.7,15.4,3.5,2.2,3.1,5.2,6.4,7.1
22189,2017-04,4.7,1013.6,88,15.5,15.7,1.4,0.8,1.3,2.2,4.5,5.8
22189,2017-04,2.8,1010.7,95,14.9,16,0.6,0.4,0.5,0.8,4.9,8
22189,2017-04,8.6,1014.3,76,14.8,15.8,2.1,1.3,2.4,3.8,5.4,7.1
22189,2017-04,9.3,1012.9,72,14.1,15.7,3.6,2.2,3,4.8,7.1,8
22189,2017-04,8.4,1003.7,80,14.7,15.5,3.1,1.9,2.7,4.4,6.5,7.1
22189,2017-04,7.6,1011.9,63,15.4,15.6,2.2,1.4,2,3.7,6.5,8
22189,2017-04,7.7,1016.3,56,16.3,15.6,1.8,1.1,1.9,2.7,5.7,8
22189,2017-04,10.9,1014.2,69,18.1,15.9,2.7,1.7,2.4,3.7,5.4,6.4
22189,2017-04,8.9,1013.5,85,18,15.9,2.1,1.3,1.8,3.6,5,6.4
22189,2017-04,6,1014.7,96,16.4,16,1.1,0.6,0.8,1.4,3.6,4.3
22189,2017-04,8.4,1000.9,91,17.9,16.1,2.2,1.3,2.8,5.1,4.5,8
22189,2017-04,7.7,999.2,72,17.4,16.1,3.3,1.9,2.8,5.1,7.1,9.1
22189,2017-04,7.4,1008.2,57,16.9,16,2.7,1.6,1.9,3.4,6,8
22189,2017-04,3.6,1011.1,70,17.4,16.1,2.1,1.3,1.6,2.6,8.7,10.7
22189,2017-04,4.8,1010,65,16.7,16.2,1.6,1,1.4,2.2,9.5,10.7
22189,2017-04,4.7,1013.4,66,15.2,16.1,1.4,0.9,1,1.9,7,9.1
22189,2017-04,4.2,1017.9,61,16.6,16.4,0.9,0.6,0.7,1.2,4.5,8
22189,2017-04,5.2,1020.1,73,17.6,16.4,1,0.6,0.8,1.5,3.8,5.8
22189,2017-04,6.1,1019,85,18.6,16.6,1.3,0.8,1,1.6,3.9,4.6
22189,2017-04,4.4,1014.9,84,16.5,16.5,0.9,0.6,0.7,1.1,3.6,4.3
22189,2017-04,5.4,1010.7,58,16.3,16.2,0.9,0.6,0.8,1.4,3.7,5.3
22189,2017-04,10,1006.1,64,17.6,16.4,1.9,1.2,2.1,3.7,4.6,5.8
22189,2017-04,6.9,1006.9,67,18.4,16.5,1.9,1.2,1.7,2.7,5.1,6.4
22189,2017-04,12.3,1007.7,73,18.7,16.3,3.2,2,2.6,5.1,5.6,6.4
22189,2017-05,8.3,1017.3,71,17.4,16.3,2.4,1.5,2.1,3.6,6.1,6.4
22189,2017-05,5.4,1023.3,71,16.8,16.3,1.5,0.9,1,1.8,5.4,6.4
22189,2017-05,3,1022,79,17.9,16.8,1.2,0.7,1.1,1.8,5.8,8
22189,2017-05,2.5,1017.3,80,19.9,17.8,1,0.6,0.8,1.4,4.5,7.1
22189,2017-05,4.2,1014.4,91,18.6,17.8,0.7,0.4,0.6,1,4,4.9
22189,2017-05,5.5,1013.8,68,18.2,17.5,1.2,0.7,1.2,1.9,4.4,9.1
22189,2017-05,8.2,1012.6,68,17.7,17.1,2.2,1.4,2.3,3.5,4.9,6.4
22189,2017-05,6.8,1013,74,17.7,16.9,1.8,1.1,1.5,2.3,5,6.4
22189,2017-05,4.9,1011.9,80,16.5,16.7,1.5,0.9,1.8,2.9,4.8,7.1
22189,2017-05,6,1009.5,89,16.4,16.7,1.9,1.2,1.9,2.7,5.7,7.1
22189,2017-05,8.8,1012,88,17.1,16.2,2.3,1.4,1.8,2.8,5.5,6.4
22189,2017-05,6,1011.2,90,17.1,15.9,1.4,0.8,1.3,2.6,4.3,5.8
22189,2017-05,4.5,1006.6,88,16.9,16.6,1.2,0.7,1.2,2.2,4.4,5.8
22189,2017-05,7.2,1008.5,70,17.4,16.4,1.8,1.1,1.6,2.8,4.7,5.8
22189,2017-05,6.9,1011.1,67,17,16.9,2,1.2,1.4,2.5,6.3,9.1
22189,2017-05,3.2,1010.5,80,16.7,17.4,1.4,0.9,1,1.8,7.9,9.1
22189,2017-05,2.2,1011.7,85,16.9,17.7,1,0.6,0.7,1.4,7.3,9.1
22189,2017-05,4.2,1015.2,86,17.6,17.5,0.8,0.5,0.9,1.6,4.4,7.1
22189,2017-05,6.6,1014.8,78,18.5,17,1.4,0.8,1.5,2.7,3.9,5.3
22189,2017-05,7.3,1014.6,78,18.4,17.2,1.6,1,1.4,2.2,4.3,4.9
22189,2017-05,6.8,1014.8,82,18.3,17.3,1.2,0.8,1,1.5,3.7,4.3
22189,2017-05,3.7,1014.8,89,17.3,17.7,0.7,0.4,0.6,1,3.8,7.1
22189,2017-05,3.8,1011.4,88,17.8,18,0.8,0.4,0.6,1.1,4.2,5.8
22189,2017-05,3.2,1008.6,91,18,18,0.7,0.4,0.7,1,4.4,5.8
22189,2017-05,5.7,1004.6,89,18.3,18.2,1,0.6,1.3,2,4,5.3
22189,2017-05,4.6,1008,70,15.8,17.7,3,1.9,2.7,4.1,8.2,9.1
22189,2017-05,2.9,1012.8,79,17.3,18,2.4,1.5,1.9,3.3,8.7,9.1
22189,2017-05,7.8,1012.8,82,18.3,17.9,1.9,1.2,1.8,3,7,9.1
22189,2017-05,7.2,1011.1,80,18.9,17.5,1.7,1.1,1.5,2.6,4.6,4.9
22189,2017-05,3.7,1009.6,87,19.1,17.9,0.9,0.5,0.7,1.2,4.1,4.6
22189,2017-05,7.6,1003.7,90,19.1,17.7,1.5,0.9,1.2,2,4.1,4.3
22189,2017-06,5.4,999.3,91,18.7,17.7,1.3,0.8,1.3,2.5,3.9,5.3
22189,2017-06,4.3,1004.6,74,17.3,18.2,1.8,1.1,1.3,2.2,6.1,7.1
22189,2017-06,2.8,1007.7,77,18.4,18.3,2.3,1.4,1.9,3.3,9.7,12.8
22189,2017-06,2.1,1011.5,81,18.3,18.8,2.1,1.3,1.9,3,9.5,10.7
22189,2017-06,4.4,1016.4,82,18.7,19.1,1.6,1,1.2,2.1,8.8,9.1
22189,2017-06,3.9,1016.1,80,18.9,19.5,1.4,0.8,1.2,2.1,7.4,8
22189,2017-06,9.9,1006.1,88,19.4,19.4,2.6,1.6,2.1,3.6,5.6,7.1
22189,2017-06,5.1,1008.5,78,19.8,19.4,1.3,0.8,1.2,1.9,4.5,5.8
22189,2017-06,7.6,1007.3,83,19.7,19.3,1.5,1,1.8,2.9,3.9,4.9
22189,2017-06,5.9,1007.5,85,19,18.7,1.5,0.9,1.4,2.3,4.7,5.3
22189,2017-06,6,1009.5,80,18.8,18.8,1.3,0.8,1.4,2.1,4.3,5.8
22189,2017-06,6.5,1015.8,76,18.2,18.8,2.1,1.3,1.9,3.3,6.1,9.1
22189,2017-06,3.2,1015.5,73,,19.1,1.4,0.8,1.1,1.8,8.1,9.1
22189,2017-06,4.7,1010.3,80,19.8,19.7,1.1,0.7,1,1.6,6.7,9.1
22189,2017-06,4.9,1007.4,78,21.3,20.6,1,0.6,0.9,1.5,3.4,4.6
22189,2017-06,6.4,1012,83,19.5,20.6,1.4,0.9,1.3,2,4.6,8
22189,2017-06,4,1012,80,19.5,21.1,1.5,1,1.3,2.2,7,9.1
22189,2017-06,2.1,1010.6,83,20.5,21.5,1,0.6,0.8,1.4,5.8,7.1
22189,2017-06,6.8,1009.2,87,21.9,21.3,1.4,0.8,1.4,2.2,4.1,5.8
22189,2017-06,5,1006.5,88,21.7,21.5,1.1,0.6,1.2,2.5,4.1,6.4
22189,2017-06,6.2,1006,81,21.1,21.5,1.9,1.2,1.3,2.4,5.7,7.1
22189,2017-06,4.2,1008.7,90,22,22,1.3,0.8,1.4,2.5,6.7,8
22189,2017-06,3.4,1007.5,88,22.3,22.5,0.7,0.4,0.6,0.9,5.9,7.1
22189,2017-06,2.6,1004,93,22.1,22.4,0.7,0.4,0.4,0.8,4.3,5.8
22189,2017-06,3.3,1003.4,91,22.1,22.3,0.7,0.5,0.7,1.1,5.3,7.1
22189,2017-06,3.1,1008.4,88,22.3,22.5,0.7,0.4,0.5,1,6.1,7.1
22189,2017-06,3.4,1011.3,87,22.1,22.5,1.3,0.8,1.1,1.7,6.8,8
